Event_id,Restaurant_id,Restaurant_name,Photo_url,Event_title,Event_start_date,Event_end_date
117156,5702615,Via Delhi,https://www.zomato.com/abudhabi/via-delhi-najda/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5701446,Olive Garden,https://www.zomato.com/abudhabi/olive-garden-al-wahda/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,18235425,Indian By Nature,https://www.zomato.com/abudhabi/indian-by-nature-najda/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5701052,Applebee's,https://www.zomato.com/abudhabi/applebees-al-mushrif/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5701978,Pizza Di Rocco,https://www.zomato.com/abudhabi/pizza-di-rocco-al-dhafrah/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5701917,P.F. Chang's,https://www.zomato.com/abudhabi/p-f-changs-al-markaziya/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5704118,Tikka Tonight,https://www.zomato.com/abudhabi/tikka-tonight-mussafah-sanaiya/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5700386,Sangeetha Vegetarian Restaurant,https://www.zomato.com/abudhabi/sangeetha-vegetarian-restaurant-madinat-zayed/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5702418,Gazebo,https://www.zomato.com/abudhabi/gazebo-mussafah-sanaiya/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5704202,Hot Palayok,https://www.zomato.com/abudhabi/hot-palayok-madinat-zayed/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
117156,5704168,Salt,https://www.zomato.com/salt-food-truck/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,Lucknowi Food Festival ,2017-04-06,2017-04-22
